name,occupation,count,birthtime,birthplace,location,point,chart
Pierre_Pellizza,r_tennis-players,244,"['1917', 7, '10', '20:00']","Lurdy, France","Lourdes, Argelès-Gazost, Hautes-Pyrénées, Occitanie, France métropolitaine, 65100, France","('43n0941', '0w0465')",<flatlib.chart.Chart object at 0x624283c18>
Kimberly_Po,r_tennis-players,245,"['1971', 10, '20']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x624280c88>
John_Powless,r_tennis-players,246,"['1932', 8, '24', '09:15']","Flora, Illinois, United States","Flora, Clay County, Illinois, 62839, United States of America","('38n6689', '88w4856')",<flatlib.chart.Chart object at 0x6242807f0>
India_Rafter,r_tennis-players,247,"['2005', 5, '24', '03:00']","Sydney, New South Wales, Australia","Council of the City of Sydney, New South Wales, Australia","('33s8889', '151e2049')",<flatlib.chart.Chart object at 0x624900438>
Bob_Ramillon,r_tennis-players,248,"['1909', 2, '24', '16:00']","Cannes, France","Cannes, Grasse, Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France métropolitaine, France","('43n5515', '7e0134')",<flatlib.chart.Chart object at 0x624900d30>
Martin_Riessen,r_tennis-players,250,"['1941', 12, '4', '19:31']","Hinsdale, Illinois, United States","Hinsdale, DuPage County, Illinois, United States of America","('41n7945', '87w9276')",<flatlib.chart.Chart object at 0x6234640b8>
Bobby_Riggs,r_tennis-players,251,"['1918', 2, '25', '01:00']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x62346dac8>
Lionel_Roux,r_tennis-players,253,"['1973', 4, '12', '12:30']","Lyon, France","Lyon, Métropole de Lyon, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, France","('45n7578', '4e832')",<flatlib.chart.Chart object at 0x62346dda0>
Chanda_Rubin,r_tennis-players,254,"['1976', 2, '18']","Lafayette, Louisiana, United States","Lafayette, Lafayette Parish, Louisiana, United States of America","('30n2241', '92w0198')",<flatlib.chart.Chart object at 0x6243545f8>
Jean-Michel_Saive,r_tennis-players,255,"['1969', 11, '17', '23:15']","Lige, Belgium","Liège, Wallonie, 4000, België - Belgique - Belgien","('50n6451', '5e5734')",<flatlib.chart.Chart object at 0x623464978>
