name,occupation,count,birthtime,birthplace,location,point,chart
William_Godwin,r_journalists-publicists,630,"['1756', 3, '3']","Wisbech, England, United Kingdom","Wisbech, Cambridgeshire, East of England, England, PE13 1DY, United Kingdom","('52n6652', '0e1607')",<flatlib.chart.Chart object at 0x625725668>
Achille_Gregor,r_journalists-publicists,631,"['1910', 12, '3']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x625725e48>
Christian_Grenier,r_journalists-publicists,632,"['1945', 6, '26']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x625725f28>
Jan_Herben,r_journalists-publicists,636,"['1857', 5, '7']","Brumovice, Czech Republic","Brumovice, okres Opava, Moravskoslezský kraj, Moravskoslezsko, 74771, Česká republika","('50n0153', '17e7504')",<flatlib.chart.Chart object at 0x625720fd0>
Egon_Hostovský,r_journalists-publicists,639,"['1908', 4, '23']","Hronov, Czech Republic","Hronov, okres Náchod, Královéhradecký kraj, Severovýchod, Česká republika","('50n4798', '16e1821')",<flatlib.chart.Chart object at 0x625720f28>
Milena_Jesenská,r_journalists-publicists,643,"['1896', 8, '10']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x6257156a0>
Jaromír_John,r_journalists-publicists,644,"['1882', 4, '16']","Klatovy, Czech Republic","Klatovy, okres Klatovy, Plzeňský kraj, Jihozápad, 33901, Česká republika","('49n3951', '13e2936')",<flatlib.chart.Chart object at 0x6257167f0>
Václav_Kaplický,r_journalists-publicists,646,"['1895', 8, '28']","Sezimovo st, Czech Republic","Sezimovo Ústí, okres Tábor, Jihočeský kraj, Jihozápad, Česká republika","('49n3855', '14e6847')",<flatlib.chart.Chart object at 0x625716f98>
Jan_Karafiát,r_journalists-publicists,647,"['1846', 1, '4']","Jimramov, Czech Republic","Jimramov, okres Žďár nad Sázavou, Kraj Vysočina, Jihovýchod, 59242, Česká republika","('49n6372', '16e2263')",<flatlib.chart.Chart object at 0x62570b748>
Frigyes_Karinthy,r_journalists-publicists,649,"['1887', 6, '24']","Budapest, Hungary","Budapest, Közép-Magyarország, Magyarország","('47n4814', '19e1461')",<flatlib.chart.Chart object at 0x62570bf98>
Josef_Kopta,r_journalists-publicists,655,"['1894', 6, '16']","Libochovice, Czech Republic","Libochovice, okres Litoměřice, Ústecký kraj, Severozápad, 41117, Česká republika","('50n4061', '14e0446')",<flatlib.chart.Chart object at 0x6256f2710>
Václav_Matěj_Kramérius,r_journalists-publicists,656,"['1759', 2, '9']","Klatovy, Czech Republic","Klatovy, okres Klatovy, Plzeňský kraj, Jihozápad, 33901, Česká republika","('49n3951', '13e2936')",<flatlib.chart.Chart object at 0x6256f2ef0>
Karl_Kraus,r_journalists-publicists,659,"['1874', 4, '28']","Jin, Czech Republic",Česko,"('49n8167', '15e475')",<flatlib.chart.Chart object at 0x6256ef6d8>
Miroslav_Krleža,r_journalists-publicists,661,"['1893', 7, '7']","Zagreb, Croatia","Zagreb, Grad Zagreb, Hrvatska","('45n8132', '15e977')",<flatlib.chart.Chart object at 0x6256efe80>
Christian_Krohg,r_journalists-publicists,662,"['1852', 8, '13']",Norway,"Norge, Namsos, Trøndelag, Norge","('64n5732', '11e528')",<flatlib.chart.Chart object at 0x6256fc668>
František_Křelina,r_journalists-publicists,663,"['1903', 7, '26']","Podhrad, Czech Republic","Podhrad, Cheb, okres Cheb, Karlovarský kraj, Severozápad, Česká republika","('50n0575', '12e3974')",<flatlib.chart.Chart object at 0x6256fcf98>
Josef_Ladislav_Turnovský,r_journalists-publicists,665,"['1838', 2, '9']","Sobotka, Czech Republic","Sobotka, okres Jičín, Královéhradecký kraj, Severovýchod, 50743, Česká republika","('50n4671', '15e1722')",<flatlib.chart.Chart object at 0x6256fcfd0>
Helena_Malířová,r_journalists-publicists,669,"['1877', 10, '31']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x6256f16d8>
Kai_Meyer,r_journalists-publicists,672,"['1969', 7, '27']","Cologne, Germany","Köln, Nordrhein-Westfalen, Deutschland","('50n9384', '6e96')",<flatlib.chart.Chart object at 0x6256f1ef0>
Frederic_Morton,r_journalists-publicists,674,"['1924', 10, '5']","Vienna, Austria","Wien, 1010, Österreich","('48n2084', '16e3725')",<flatlib.chart.Chart object at 0x6256eae48>
Vladimír_Müller,r_journalists-publicists,675,"['1904', 8, '8']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x62544b748>
Milena_Nováková,r_journalists-publicists,681,"['1988', 3, '11']","Jin, Czech Republic",Česko,"('49n8167', '15e475')",<flatlib.chart.Chart object at 0x62544be10>
Ladislav_Novomeský,r_journalists-publicists,682,"['1904', 12, '27']","Budapest, Hungary","Budapest, Közép-Magyarország, Magyarország","('47n4814', '19e1461')",<flatlib.chart.Chart object at 0x625442710>
Ferdinand_Peroutka,r_journalists-publicists,687,"['1895', 2, '6']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x625442fd0>
Jerry_Pournelle,r_journalists-publicists,688,"['1933', 8, '7']","Shreveport, Louisiana, United States","Shreveport, Caddo Parish, Louisiana, United States of America","('32n5222', '93w7652')",<flatlib.chart.Chart object at 0x62543a710>
František_Rachlík,r_journalists-publicists,690,"['1904', 9, '16']","Nymburk, Czech Republic","Nymburk, okres Nymburk, Středočeský kraj, Střední Čechy, Česká republika","('50n1863', '15e0417')",<flatlib.chart.Chart object at 0x62543af98>
