name,occupation,count,birthtime,birthplace,location,point,chart
Charles_Moss_Duke,r_pilots-aviators,31,"['1935', 10, '3', '02:54']","Charlotte, North Carolina, United States","Charlotte, Mecklenburg County, North Carolina, United States of America","('35n2271', '80w8431')",<flatlib.chart.Chart object at 0x624ac5710>
Hélène_Dutrieu,r_pilots-aviators,32,"['1877', 7, '10', '13:00']","Tournai, Belgium","Tournai, Hainaut, Wallonie, België - Belgique - Belgien","('50n6057', '3e3878')",<flatlib.chart.Chart object at 0x624ac5e80>
Donn_Eisele,r_pilots-aviators,33,"['1930', 6, '23', '14:52']","Columbus, Ohio, United States","Columbus, Franklin County, Ohio, United States of America","('39n9623', '83w0007')",<flatlib.chart.Chart object at 0x62462f668>
Joe_Henry_Engle,r_pilots-aviators,34,"['1932', 8, '26', '06:30']","Abilene, Kansas, United States","Abilene, Dickinson County, Kansas, United States of America","('38n9173', '97w2138')",<flatlib.chart.Chart object at 0x62478b438>
Ronald_Evans,r_pilots-aviators,35,"['1933', 11, '10', '04:30']","St. Francis, Kansas, United States","St. Francis, Cheyenne County, Kansas, 67756, United States of America","('39n7722', '101w7999')",<flatlib.chart.Chart object at 0x62478b128>
Adolf_Galland,r_pilots-aviators,36,"['1912', 3, '19', '12:30']","Recklinghausen, Germany","Recklinghausen, Kreis Recklinghausen, Nordrhein-Westfalen, Deutschland","('51n6144', '7e1979')",<flatlib.chart.Chart object at 0x62478b710>
John_Glenn,r_pilots-aviators,37,"['1921', 7, '18', '16:00']","Cambridge, Ohio, United States","Cambridge, Guernsey County, Ohio, 43725, United States of America","('40n0312', '81w5885')",<flatlib.chart.Chart object at 0x6248af470>
Richard_F._Gordon,r_pilots-aviators,38,"['1929', 10, '5', '12:45']","Seattle, Washington, United States","Seattle, King County, Washington, United States of America","('47n6038', '122w3301')",<flatlib.chart.Chart object at 0x625ac1d30>
Gus_Grissom,r_pilots-aviators,39,"['1926', 4, '3', '18:00']","Mitchell, Indiana, United States","Mitchell, Lawrence County, Indiana, 47446, United States of America","('38n7328', '86w4736')",<flatlib.chart.Chart object at 0x624473ef0>
Georges_Guynemer,r_pilots-aviators,40,"['1894', 12, '24', '10:30']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x624473d30>
Karl_G._Henize,r_pilots-aviators,41,"['1926', 10, '17', '05:52']","Cincinnati, Ohio, United States","Cincinnati, Hamilton County, Ohio, United States of America","('39n1015', '84w5125')",<flatlib.chart.Chart object at 0x62427b668>
Marie-Antoinette_Hilsz,r_pilots-aviators,42,"['1901', 3, '7', '18:00']","Levallois-Perret, France","Levallois-Perret, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92300, France","('48n893', '2e2882')",<flatlib.chart.Chart object at 0x62427bfd0>
Donald_Holmquest,r_pilots-aviators,43,"['1939', 4, '7', '09:47']","Dallas, Texas, United States","Dallas, Dallas County, Texas, United States of America","('32n7763', '96w7969')",<flatlib.chart.Chart object at 0x6251fa278>
Max_Immelmann,r_pilots-aviators,44,"['1890', 9, '21', '06:30']","Dresden, Germany","Dresden, Sachsen, 01069, Deutschland","('51n0493', '13e7381')",<flatlib.chart.Chart object at 0x6251fa860>
James_B._Irwin,r_pilots-aviators,45,"['1930', 3, '17', '10:14']","Pittsburgh, Pennsylvania, United States","Pittsburgh, Allegheny County, Pennsylvania, 15262, United States of America","('40n4417', '79w9901')",<flatlib.chart.Chart object at 0x62427b898>
Amy_Johnson,r_pilots-aviators,46,"['1903', 7, '1', '01:30']","Hull, England, United Kingdom","Hull, Kingston upon Hull, Yorkshire and the Humber, England, HU1 3RA, United Kingdom","('53n7436', '0w3395')",<flatlib.chart.Chart object at 0x6246ca160>
