name,occupation,count,birthtime,birthplace,location,point,chart
Saara_Cantell,r_script-writers,3754,"['1968', 4, '27']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x626eac588>
Stephan_Lacant,r_script-writers,3755,"['1972', 9, '9']","Essen, Germany","Essen, Nordrhein-Westfalen, Deutschland","('51n4582', '7e0158')",<flatlib.chart.Chart object at 0x626eacdd8>
Paul_Sloan,r_script-writers,3756,"['1970', 3, '29']","Jackson, Iowa, United States","Jackson County, Iowa, United States of America","('42n142', '90w548')",<flatlib.chart.Chart object at 0x626eb0e10>
Chuck_Hustmyre,r_script-writers,3757,"['1963', 11, '22']","Baton Rouge, Louisiana, United States","Baton Rouge, East Baton Rouge Parish, Louisiana, United States of America","('30n446', '91w1874')",<flatlib.chart.Chart object at 0x626eb4518>
Paco_Leon,r_script-writers,3759,"['1974', 10, '4']","Seville, Spain","Sevilla, Andalucía, España","('37n3886', '5w9953')",<flatlib.chart.Chart object at 0x626eb4d68>
Francesco_Bruni,r_script-writers,3761,"['1961', 9, '30']","Livorno, Italy","Livorno, Toscana, Italia","('42n7902', '10e3403')",<flatlib.chart.Chart object at 0x626eb0d68>
Zack_Whedon,r_script-writers,3763,"['1979', 8, '14']","Jackson, Iowa, United States","Jackson County, Iowa, United States of America","('42n142', '90w548')",<flatlib.chart.Chart object at 0x626f45e10>
Aldo_von_Pinelli,r_script-writers,3765,"['1913', 9, '11']","Cervaro, Italy","Cervaro, Teramo, Abruzzo, 64043, Italia","('42n5821', '13e4754')",<flatlib.chart.Chart object at 0x626f45e80>
Bernhard_Buchbinder,r_script-writers,3767,"['1854', 7, '6']","Budapest, Hungary","Budapest, Közép-Magyarország, Magyarország","('47n4814', '19e1461')",<flatlib.chart.Chart object at 0x626f49eb8>
J._R._Reher,r_script-writers,3770,"['1978', 1, '30']","Minneapolis, Minnesota, United States","Minneapolis, Hennepin County, Minnesota, United States of America","('44n9773', '93w2655')",<flatlib.chart.Chart object at 0x626f50748>
Hana_Prošková,r_script-writers,3772,"['1924', 11, '30']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x626f50e80>
Mykhailo_Illienko,r_script-writers,3773,"['1947', 6, '29']","Moscow, Russia","Москва, Центральный федеральный округ, Россия","('55n4792', '37e3273')",<flatlib.chart.Chart object at 0x626f50dd8>
Ilya_Gurin,r_script-writers,3774,"['1922', 7, '9']","Kharkiv, Ukraine","Харків, Шевченківський район, Харківська міська рада, Харківська область, Україна","('49n9903', '36e2304')",<flatlib.chart.Chart object at 0x626f53eb8>
Haya_Harareet,r_script-writers,3775,"['1931', 9, '20']","Haifa, Israel","חיפה, מחוז חיפה, ישראל","('32n8191', '34e9984')",<flatlib.chart.Chart object at 0x626f53e10>
Mahdi_Fleifel,r_script-writers,3776,"['1979', 10, '25']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x626f59588>
Charles_Amberg,r_script-writers,3777,"['1894', 12, '8']","Bonn, Germany","Bonn, Nordrhein-Westfalen, 53111, Deutschland","('50n7359', '7e1007')",<flatlib.chart.Chart object at 0x626f59d68>
Henri_Verdun,r_script-writers,3779,"['1895', 8, '9']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x626f5cd68>
Franco_Giraldi,r_script-writers,3780,"['1931', 7, '11']","Comeno, Italy","Colle S. Comeno, Cassino, Frosinone, Italia","('41n5036', '13e8055')",<flatlib.chart.Chart object at 0x626f5ce48>
Aleksandr_Kuznetsov,r_script-writers,3781,"['1935', 5, '21']","Moscow, Russia","Москва, Центральный федеральный округ, Россия","('55n4792', '37e3273')",<flatlib.chart.Chart object at 0x626f63e80>
Rolando_Ravello,r_script-writers,3782,"['1969', 6, '4']","Rome, Italy","Roma, Roma Capitale, Italia","('41n8933', '12e4829')",<flatlib.chart.Chart object at 0x626f63e10>
Vitaliy_Manskiy,r_script-writers,3783,"['1963', 12, '2']","Lvov, Ukraine","Львів, Галицький район, Львівська міська рада, Львівська область, Україна","('49n842', '24e0316')",<flatlib.chart.Chart object at 0x626f695c0>
Nicola_von_Altenstadt,r_script-writers,3784,"['1965', 8, '8']","Cologne, Germany","Köln, Nordrhein-Westfalen, Deutschland","('50n9384', '6e96')",<flatlib.chart.Chart object at 0x626f69e10>
