name,occupation,count,birthtime,birthplace,location,point,chart
Brevin_Knight,r_basketball-players,337,"['1975', 11, '8']","Livingston, New Jersey, United States","Livingston, Essex County, New Jersey, 07039, United States of America","('40n7959', '74w3149')",<flatlib.chart.Chart object at 0x6254b7908>
Travis_Knight,r_basketball-players,338,"['1974', 9, '13']","Salt Lake City, Utah, United States","Salt Lake City, Utah, United States of America","('40n7596', '111w8868')",<flatlib.chart.Chart object at 0x6254b7b70>
Larry_B._Krystkowiak,r_basketball-players,339,"['1964', 9, '23']","Missoula, Montana, United States","Missoula, Missoula County, Montana, 59802, United States of America","('46n8701', '113w9953')",<flatlib.chart.Chart object at 0x6254b6dd8>
Toni_Kukoč,r_basketball-players,340,"['1968', 9, '18']","Split, Croatia","Split, Grad Split, Splitsko-dalmatinska županija, 21000, Hrvatska","('43n5116', '16e44')",<flatlib.chart.Chart object at 0x6254b6da0>
Antonio_Lang,r_basketball-players,341,"['1972', 5, '15']","Mobile, Alabama, United States","Mobile, Mobile County, Alabama, United States of America","('30n6944', '88w0431')",<flatlib.chart.Chart object at 0x6254c9dd8>
Priest_Lauderdale,r_basketball-players,342,"['1973', 8, '31']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x6246d85c0>
Jason_Lawson,r_basketball-players,343,"['1974', 9, '2']","Philadelphia, Pennsylvania, United States","Philadelphia, Philadelphia County, Pennsylvania, United States of America","('39n9527', '75w1635')",<flatlib.chart.Chart object at 0x6246d8e10>
Eric_Leckner,r_basketball-players,344,"['1966', 5, '27']","Inglewood, California, United States","Inglewood, Los Angeles County, California, United States of America","('33n9562', '118w3531')",<flatlib.chart.Chart object at 0x6246e25c0>
Tim_Legler,r_basketball-players,345,"['1966', 12, '26']","Washington, District of Columbia, United States","Washington, District of Columbia, 20500, United States of America","('38n8949', '77w0366')",<flatlib.chart.Chart object at 0x6246e2dd8>
Martin_Lewis,r_basketball-players,347,"['1975', 4, '28']","Liberal, Kansas, United States","Liberal, Seward County, Kansas, United States of America","('37n0431', '100w921')",<flatlib.chart.Chart object at 0x6246df710>
Alton_Lister,r_basketball-players,348,"['1958', 10, '1']","Dallas, Texas, United States","Dallas, Dallas County, Texas, United States of America","('32n7763', '96w7969')",<flatlib.chart.Chart object at 0x6246dfe10>
Randy_Livingston,r_basketball-players,349,"['1975', 4, '2']","New Orleans, Louisiana, United States","New Orleans, Orleans Parish, Louisiana, United States of America","('29n9499', '90w0701')",<flatlib.chart.Chart object at 0x6246de5f8>
Brad_Lohaus,r_basketball-players,350,"['1964', 9, '29']","New Ulm, Minnesota, United States","New Ulm, Brown County, Minnesota, 56073, United States of America","('44n314', '94w4614')",<flatlib.chart.Chart object at 0x6246de5c0>
John_Long,r_basketball-players,352,"['1956', 8, '28', '12:01']","Romulus, Michigan, United States","Romulus, Wayne County, Michigan, United States of America","('42n2223', '83w3966')",<flatlib.chart.Chart object at 0x6246f1710>
Luc_Longley,r_basketball-players,353,"['1969', 1, '19']","Melbourne, Victoria, Australia","City of Melbourne, Victoria, Australia","('37s8142', '144e9632')",<flatlib.chart.Chart object at 0x6246f1cf8>
Jerry_Lucas,r_basketball-players,354,"['1940', 3, '30', '03:00']","Middletown, Ohio, United States","Middletown, Butler County, Ohio, United States of America","('39n5151', '84w3983')",<flatlib.chart.Chart object at 0x6246e9550>
D._Wayne_Lukas,r_basketball-players,355,"['1935', 9, '2', '03:15']","Antigo, Wisconsin, United States","Antigo, Langlade County, Wisconsin, 54409, United States of America","('45n1402', '89w1523')",<flatlib.chart.Chart object at 0x6246e9e10>
George_Lynch,r_basketball-players,356,"['1970', 9, '3']","Roanoke, Virginia, United States","Roanoke, Roanoke (city), Virginia, 24011, United States of America","('37n271', '79w9414')",<flatlib.chart.Chart object at 0x6246f6518>
Sam_Mack,r_basketball-players,358,"['1970', 5, '26']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x6246f6e48>
Ian_Mahinmi,r_basketball-players,359,"['1986', 11, '5', '12:55']","Rouen, France","Rouen, Seine-Maritime, Normandie, France métropolitaine, France","('49n4405', '1e094')",<flatlib.chart.Chart object at 0x6246f6eb8>
Rick_Mahorn,r_basketball-players,360,"['1958', 9, '21']","Hartford, Connecticut, United States","Hartford, Hartford County, Connecticut, United States of America","('41n7646', '72w6909')",<flatlib.chart.Chart object at 0x625087dd8>
Dan_Majerle,r_basketball-players,361,"['1965', 9, '9']","Traverse City, Michigan, United States","Traverse City, Grand Traverse County, Michigan, United States of America","('44n7606', '85w6165')",<flatlib.chart.Chart object at 0x62509e5f8>
Gordon_Malone,r_basketball-players,362,"['1974', 7, '17']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x62509ecf8>
Karl_Malone,r_basketball-players,363,"['1963', 7, '24']","Summerfield, Louisiana, United States","Summerfield, Claiborne Parish, Louisiana, 71079, United States of America","('32n9126', '92w8293')",<flatlib.chart.Chart object at 0x6250b55c0>
Moses_Malone,r_basketball-players,364,"['1955', 3, '23']","Petersburg, Virginia, United States","Petersburg, Virginia, 23804, United States of America","('37n2279', '77w4019')",<flatlib.chart.Chart object at 0x6250b5dd8>
Matt_Maloney,r_basketball-players,365,"['1971', 12, '6']","Silver Spring, Maryland, United States","Silver Spring, Montgomery County, Maryland, United States of America","('38n9959', '77w0276')",<flatlib.chart.Chart object at 0x625085898>
Pete_Maravich,r_basketball-players,368,"['1947', 6, '22']","Aliquippa, Pennsylvania, United States","Aliquippa, Beaver County, Pennsylvania, United States of America","('40n6102', '80w2677')",<flatlib.chart.Chart object at 0x625085908>
Sarunas_Marciulionis,r_basketball-players,369,"['1964', 6, '13']","Kaunas, Lithuania","Kaunas, Kauno miesto savivaldybė, Kauno apskritis, Lietuva","('54n8982', '23e9045')",<flatlib.chart.Chart object at 0x6250bf5f8>
Cuonzo_Martin,r_basketball-players,372,"['1971', 9, '23']","St. Louis, Missouri, United States","City of Saint Louis, Missouri, United States of America","('38n653', '90w2411')",<flatlib.chart.Chart object at 0x6250bfeb8>
Darrick_Martin,r_basketball-players,373,"['1971', 3, '6']","Denver, Colorado, United States","Denver, Denver County, Colorado, United States of America","('39n7392', '104w9849')",<flatlib.chart.Chart object at 0x6250bfe80>
Jamal_Mashburn,r_basketball-players,374,"['1972', 11, '29']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x625098438>
Anthony_Mason,r_basketball-players,375,"['1966', 12, '14']","Miami, Florida, United States","Miami, Miami-Dade County, Florida, United States of America","('25n7743', '80w1937')",<flatlib.chart.Chart object at 0x6250865c0>
Tony_Massenburg,r_basketball-players,376,"['1967', 7, '13']","Sussex, Virginia, United States","Sussex County, Virginia, United States of America","('36n9097', '77w2741')",<flatlib.chart.Chart object at 0x625086dd8>
Ariel._Maughan,r_basketball-players,377,"['1923', 4, '23']","Salt Lake City, Utah, United States","Salt Lake City, Utah, United States of America","('40n7596', '111w8868')",<flatlib.chart.Chart object at 0x625086da0>
Vernon_Maxwell,r_basketball-players,378,"['1965', 9, '12']","Gainesville, Florida, United States","Gainesville, Alachua County, Florida, United States of America","('29n652', '82w325')",<flatlib.chart.Chart object at 0x625c1b550>
Lee_Mayberry,r_basketball-players,379,"['1970', 6, '12']","Tulsa, Oklahoma, United States","Tulsa, Tulsa County, Oklahoma, United States of America","('36n1557', '95w9929')",<flatlib.chart.Chart object at 0x624462550>
Walter_McCarty,r_basketball-players,380,"['1974', 2, '1']","Evansville, Indiana, United States","Evansville, Vanderburgh County, Indiana, United States of America","('37n9748', '87w5558')",<flatlib.chart.Chart object at 0x62570f6d8>
